Amount,Date,ScenarioName,DepartmentGroupName,ParentOrganizationKey,OrganizationName,CurrencyKey
200.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Central Division,100
208.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
152.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
200.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Central Division,100
44.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
64.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
90.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Central Division,100
300.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Central Division,100
301.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
192.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
200.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Central Division,100
380.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Central Division,100
384.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
691.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
650.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Central Division,100
200.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Central Division,100
210.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
806.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
850.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Central Division,100
550.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Central Division,100
499.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
49.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
60.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Central Division,100
200.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Central Division,100
172.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
147.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
200.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Central Division,100
200.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Central Division,100
138.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
720.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
750.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Central Division,100
144.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
220.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
-176.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
294.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
219.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
8.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Central Division,100
17392.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Central Division,100
1683.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
2200.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
-250.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
-561.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
21575.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
22700.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
500.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
467.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
25480.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
26400.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
2600.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
2038.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
2293.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
1800.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
8700.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
2244.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
553.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
380.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
380.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
503.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
252.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
200.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
200.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
189.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
55.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
49.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
70.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
280.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
168.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
336.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
300.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
200.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
248.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
846.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
1700.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
550.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
667.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
178.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
200.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
650.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
668.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
414.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
480.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
40.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
40.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
140.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
200.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
100.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
116.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
112.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
100.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
550.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
630.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
113.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
174.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
-139.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
232.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
4254.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
7.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
95.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
38500.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
53300.0,2005-07-01 00:00:00,Budget,Research and Development,14.0,Central Division,100
56105.0,2005-07-01 00:00:00,Actual,Research and Development,14.0,Central Division,100
64261.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
95647.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
2552.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
1912.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
15064.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
10425.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
17407.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
8232.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
26232.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
7738.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
43030.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
7062.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
2886.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
15979.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
13062.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
114372.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
34833.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
17346.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
16943.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
6427.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
23503.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
19883.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
20232.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
35207.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
19062.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
350000.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
-657203.8,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
359790.8,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
-51614.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
13976.0,2005-07-01 00:00:00,Actual,Sales and Marketing,14.0,Central Division,100
20800.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
19800.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
1800.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
2080.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
1040.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
1200.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
280.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
218.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
198.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
280.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
100.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
109.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
78.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
100.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
22.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
31.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
60.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
220.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
169.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
105.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
100.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
200.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
237.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
426.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
380.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
100.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
147.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
584.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
550.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
280.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
361.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
38.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
30.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
100.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
133.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
118.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
100.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
90.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
106.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
468.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
480.0,2005-07-01 00:00:00,Budget,Corporate,14.0,Southeast Division,100
177.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
273.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
-218.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
364.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
82.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
8.0,2005-07-01 00:00:00,Actual,Corporate,14.0,Southeast Division,100
38012.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
7800.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
6600.0,2005-07-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
550.0,2005-07-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
624.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
780.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
480.0,2005-07-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
100.0,2005-07-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
164.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
149.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
100.0,2005-07-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
60.0,2005-07-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
74.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
55.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
40.0,2005-07-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
16.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
16.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
30.0,2005-07-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
100.0,2005-07-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
96.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
160.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
100.0,2005-07-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
90.0,2005-07-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
105.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
189.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
200.0,2005-07-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
50.0,2005-07-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
61.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
209.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
200.0,2005-07-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
100.0,2005-07-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
129.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
13.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
10.0,2005-07-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
40.0,2005-07-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
46.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
40.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
30.0,2005-07-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
30.0,2005-07-01 00:00:00,Budget,Executive General and Administration,14.0,Southeast Division,100
36.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
176.0,2005-07-01 00:00:00,Actual,Executive General and Administration,14.0,Southeast Division,100
